Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Bukit Bandaraya, Bangsar","For Sale: RM 4,500,000",Freehold,Bungalow,"4,500 SQ. FT",Unfurnished,5  Bedrooms,0  Bathrooms,(RM 1000.0 psf),"<span class=""view-count"">1819</span>",3.138759,101.662674,"Bukit Bandaraya, 59000 Bangsar, Kuala Lumpur"
"Bukit Bandaraya, Bangsar","For Sale: RM 10,000,000",Freehold,Bungalow,"3,500 SQ. FT",Unfurnished,6 + 1 Bedrooms,5  Bathrooms,(RM 2857.14 psf),"<span class=""view-count"">1726</span>",3.138759,101.662674,"Bukit Bandaraya, 59000 Bangsar, Kuala Lumpur"
"Seri Beringin, Damansara Heights","For Sale: RM 3,500,000",Freehold,Land,1 SQ. FT,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 3500000.0 psf),"<span class=""view-count"">1774</span>",3.1447580000000004,101.65113000000001,"No. 15 Lorong Dungun, Damansara Heights, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Beringin Residence, Damansara Heights","For Sale: RM 3,300,000",Freehold,Terrace,"3,200 SQ. FT",Unfurnished,4 + 1 Bedrooms,6  Bathrooms,(RM 1031.25 psf),"<span class=""view-count"">2003</span>",3.1537569458999997,101.6625988483,"Off Jalan Beringin, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Palmyra, Bangsar","For Sale: RM 3,880,000",Freehold,Condominium,"4,000 SQ. FT",Unfurnished,4 + 1 Bedrooms,0  Bathrooms,(RM 970.0 psf),"<span class=""view-count"">1664</span>",3.138224,101.659788,"No. 9 Jalan Medang Tanduk, Bukit Bandaraya, 59100 Kuala Lumpur, Wilayah Persektuan"
"Bukit Bandaraya, Bangsar","For Sale: RM 6,080,000",Freehold,Land,0 SQ. FT,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 0.0 psf),"<span class=""view-count"">1161</span>",3.138759,101.662674,"Bukit Bandaraya, 59000 Bangsar, Kuala Lumpur"
"Clearwater Residence, Damansara Heights","For Sale: RM 1,592,200",Freehold,Condominium,"1,676 SQ. FT",Fully Furnished,2  Bedrooms,0  Bathrooms,(RM 950.0 psf),"<span class=""view-count"">2231</span>",3.1523107456,101.66644245389999,"Jalan Changkat Semantan, Damansara Heights, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Damansara, Damansara Heights","For Sale: RM 9,500,000",Freehold,Bungalow,"10,400 SQ. FT",Semi Furnished,5  Bedrooms,8  Bathrooms,(RM 913.46 psf),"<span class=""view-count"">1710</span>",3.1422301383,101.65143013,"Taman Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Clearwater Residence, Damansara Heights","For Sale: RM 2,091,250",Freehold,Condominium,"1,673 SQ. FT",Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 1250.0 psf),"<span class=""view-count"">2090</span>",3.1523107456,101.66644245389999,"Jalan Changkat Semantan, Damansara Heights, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Serai, Bangsar","For Sale: RM 13,826,000",Freehold,Condominium,"6,913 SQ. FT",Unfurnished,3  Bedrooms,3  Bathrooms,(RM 2000.0 psf),"<span class=""view-count"">1924</span>",3.1406875075,101.660656929,"Bukit Bandaraya, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan"
"Arata of Tijani, Kenny Hills","For Sale: RM 2,085,000",Freehold,Condominium,"2,271 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 918.1 psf),"<span class=""view-count"">2108</span>",3.1664756303,101.6840652992,"Kenny Hills, 50480 Kuala Lumpur"
"Taman Bukit Damansara, Damansara Heights","For Sale: RM 4,000,000",Freehold,Semi Detached,"4,000 SQ. FT",Semi Furnished,5  Bedrooms,7  Bathrooms,(RM 1000.0 psf),"<span class=""view-count"">1640</span>",3.1422301383,101.65143013,"Taman Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Beringin Residence, Damansara Heights","For Sale: RM 3,600,000",Freehold,Terrace,"3,200 SQ. FT",Semi Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 1125.0 psf),"<span class=""view-count"">2163</span>",3.1537569458999997,101.6625988483,"Off Jalan Beringin, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Damansara, Damansara Heights","For Sale: RM 4,200,000",Freehold,Semi Detached,"3,500 SQ. FT",Unfurnished,5  Bedrooms,5  Bathrooms,(RM 1200.0 psf),"<span class=""view-count"">1408</span>",3.1422301383,101.65143013,"Taman Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Tijani 2 North, Kenny Hills","For Sale: RM 4,700,000",Freehold,Condominium,"6,500 SQ. FT",Unfurnished,4  Bedrooms,4  Bathrooms,(RM 723.08 psf),"<span class=""view-count"">1956</span>",3.1725790000000003,101.68253299999999,"Jalan Langgak Tunku, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Damansara, Damansara Heights","For Sale: RM 4,100,000",Freehold,Semi Detached,"3,952 SQ. FT",Semi Furnished,0  Bedrooms,0  Bathrooms,(RM 1037.45 psf),"<span class=""view-count"">1467</span>",3.1422301383,101.65143013,"Taman Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Endah, Damansara Heights","For Sale: RM 4,200,000",Freehold,Bungalow,"4,000 SQ. FT",Unfurnished,0  Bedrooms,0  Bathrooms,(RM 1050.0 psf),"<span class=""view-count"">1639</span>",3.1489255579,101.6646319628,"Taman Damansara Endah, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Damansara, Damansara Heights","For Sale: RM 8,400,000",Freehold,Bungalow,,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 0.0 psf),"<span class=""view-count"">1704</span>",3.1422301383,101.65143013,"Taman Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Bukit Tunku, Kenny Hills","For Sale: RM 4,800,000",Freehold,Bungalow,"5,500 SQ. FT",Semi Furnished,5 + 1 Bedrooms,5  Bathrooms,(RM 872.73 psf),"<span class=""view-count"">1788</span>",3.1674689669,101.6828870773,"Bukit Tunku, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Seventy Damansara, Damansara Heights","For Sale: RM 8,200,000",Freehold,Bungalow,"7,000 SQ. FT",Semi Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 1171.43 psf),"<span class=""view-count"">1848</span>",3.1441689999999998,101.672877,"Jalan Damansara, Damansara Heights, 59000 Kuala Lumpur, Wilayah Persekutuan"
"Medan Damansara, Damansara Heights","For Sale: RM 3,000,000",Freehold,Terrace,"2,500 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 1200.0 psf),"<span class=""view-count"">1967</span>",3.138631,101.656601,"Off Lebuhraya Sprint, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Telawi, Bangsar","For Sale: RM 3,500,000",Freehold,Terrace,"2,500 SQ. FT",Unfurnished,4  Bedrooms,0  Bathrooms,(RM 1400.0 psf),"<span class=""view-count"">1904</span>",3.132021,101.67135400000001,"Jalan Telawi, Bangsar Baru, 59100 Bangsar, Kuala Lumpur, Wilayah Persekutuan"
"Beringin Residence, Damansara Heights","For Sale: RM 4,200,000",Freehold,Terrace,"3,498 SQ. FT",Semi Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 1200.69 psf),"<span class=""view-count"">1908</span>",3.1537569458999997,101.6625988483,"Off Jalan Beringin, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 18, Putrajaya","For Sale: RM 1,300,000",Freehold,Terrace,"2,500 SQ. FT",Semi Furnished,4  Bedrooms,4  Bathrooms,(RM 520.0 psf),"<span class=""view-count"">667</span>",2.9198112305,101.69668436049999,"Precinct 18, 62150 Putrajaya, Wilayah Persekutuan"
"TWY Mont Kiara, Mont Kiara","For Sale: RM 850,000",Freehold,Condominium,808 SQ. FT,Semi Furnished,2  Bedrooms,1  Bathrooms,(RM 1051.98 psf),"<span class=""view-count"">710</span>",3.1759960383999997,101.6602706909,"Jalan Solaris, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Sunway Mont Residences, Mont Kiara","For Sale: RM 1,240,000",Freehold,Condominium,"1,365 SQ. FT",Fully Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 908.42 psf),"<span class=""view-count"">664</span>",3.1697614276999997,101.6463661194,
"Mei On The Madge, Ampang Hilir","For Sale: RM 980,000",Freehold,Condominium,"1,882 SQ. FT",Semi Furnished,5 + 1 Bedrooms,3  Bathrooms,(RM 520.72 psf),"<span class=""view-count"">268</span>",3.1579349999999997,101.7265,"No. 225 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"The CapSquare Residences, Dang Wangi","For Sale: RM 2,350,000",Freehold,Condominium,"4,500 SQ. FT",Fully Furnished,6 + 2 Bedrooms,6  Bathrooms,(RM 522.22 psf),"<span class=""view-count"">325</span>",3.15485,101.700525,"Persiaran Cap Square, Off Jalan Dang Wangi, 50100 Kuala Lumpur, Wilayah Persekutuan"
"Idaman Residence, KLCC","For Sale: RM 1,350,000",Freehold,Condominium,"1,551 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 870.41 psf),"<span class=""view-count"">304</span>",3.1566810000000003,101.708658,"No. 8 Jalan Law Yew Swee, 50250 Kuala Lumpur, Wilayah Persekutuan"
"Desa Green Serviced Apartment, Taman Desa","For Sale: RM 550,000",Freehold,Serviced Residence,935 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 588.24 psf),"<span class=""view-count"">2215</span>",3.1055920443000002,101.69503211979999,"Jalan Desa Bakti, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan."
"Desa Green Serviced Apartment, Taman Desa","For Sale: RM 550,000",Freehold,Condominium,935 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 588.24 psf),"<span class=""view-count"">2755</span>",3.1055920443000002,101.69503211979999,"Jalan Desa Bakti, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan."
"Warisan Cityview, Cheras","For Sale: RM 360,000",Freehold,Condominium,910 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 395.6 psf),"<span class=""view-count"">270</span>",3.1277459999999997,101.720803,"Jalan 3/93A, Batu 2.5, Jalan Cheras, 56100 Kuala Lumpur, Wilayah Persekutuan"
"Bayu Tasik 1, Bandar Sri Permaisuri","For Sale: RM 1,800,000",Freehold,Condominium,"2,000 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 900.0 psf),"<span class=""view-count"">428</span>",3.1034065738,101.7115277052,"Jalan Sri Permaisuri 5, Bandar Sri Permaisuri, 56000 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Miharja Condominium, Cheras","For Sale: RM 245,000",Freehold,Condominium,800 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 306.25 psf),"<span class=""view-count"">367</span>",3.1226578419,101.7240267992,"Jalan Palong, Taman Miharja, 55200 Kuala Lumpur, Wilayah Persekutuan"
"Tuan Residency, Jalan Ipoh","For Sale: RM 495,000",Freehold,Condominium,878 SQ. FT,Semi Furnished,3  Bedrooms,1  Bathrooms,(RM 563.78 psf),"<span class=""view-count"">375</span>",3.1954709199,101.6703987122,
"SD9, Bandar Sri Damansara","For Sale: RM 940,000",Freehold,Terrace,"2,400 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 391.67 psf),"<span class=""view-count"">598</span>",3.1936927006999998,101.6153275967,"Jalan SD9, Bandar Sri Damansara, Kuala Lumpur"
"Taman Bukit Intan, Sri Petaling","For Sale: RM 758,000",Freehold,Terrace,880 SQ. FT,Semi Furnished,4 + 1 Bedrooms,3  Bathrooms,(RM 861.36 psf),"<span class=""view-count"">427</span>",3.0661350382999997,101.7019093037,"Taman Bukit Intan, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Hedgeford 10 Residences, Wangsa Maju","For Sale: RM 340,000",Freehold,Condominium,556 SQ. FT,Semi Furnished,1  Bedrooms,1  Bathrooms,(RM 611.51 psf),"<span class=""view-count"">385</span>",3.1914859906,101.7347288132,"Jalan 26/26, Taman Sri Rampai, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Bennington Residences, Setapak","For Sale: RM 705,000",Freehold,Condominium,"1,283 SQ. FT",Semi Furnished,4  Bedrooms,2  Bathrooms,(RM 549.49 psf),"<span class=""view-count"">419</span>",3.1942497335000004,101.7157816887,"Jalan Ayer Jerneh, 53200 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 11, Putrajaya","For Sale: RM 272,000",Freehold,Apartment,700 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 388.57 psf),"<span class=""view-count"">430</span>",2.9579556523000003,101.67552709579999,"Precinct 11, 62300 Putrajaya, Wilayah Persekutuan"
"Kampung Baru Salak Selatan, Kuala Lumpur","For Sale: RM 300,000",Freehold,Terrace,"1,100 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 272.73 psf),"<span class=""view-count"">393</span>",3.0886261000000004,101.7082528,
"Villa Danau, Setapak","For Sale: RM 450,000",Freehold,Apartment,"1,100 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 409.09 psf),"<span class=""view-count"">381</span>",3.2090377739,101.7228761315,"Jalan 5/23e, Danau Kota, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Dwiputra Residences, Putrajaya","For Sale: RM 500,000",Freehold,Condominium,"1,001 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 499.5 psf),"<span class=""view-count"">375</span>",2.9420122998,101.7162752151,"Presint 15, 62050 Putrajaya, Wilayah Persekutuan"
"Summer Suites, KLCC","For Sale: RM 500,000",Freehold,Serviced Residence,493 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1014.2 psf),"<span class=""view-count"">184</span>",3.1590061002999996,101.7046478391,"Menara Solaris, Off Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"U-Thant Residence, Ampang Hilir","For Sale: RM 19,000,000",Freehold,Bungalow,"5,610 SQ. FT",Semi Furnished,3 + 4 Bedrooms,3 + 3 Bathrooms,(RM 3386.81 psf),"<span class=""view-count"">439</span>",3.15712,101.726,"Jalan Madge, Taman U-Thant, Ampang Hilir, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Fortuna Court, Old Klang Road","For Sale: RM 400,000",Freehold,Condominium,"1,080 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 370.37 psf),"<span class=""view-count"">605</span>",3.0664457291000002,101.66880548,"Jalan Awan Cina, Taman Yarl, 58200 Kuala Lumpur, Wilayah Persekutuan"
"The Westside Two, Desa ParkCity","For Sale: RM 1,180,000",Freehold,Condominium,"1,421 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 830.4 psf),"<span class=""view-count"">718</span>",3.1843516433,101.6231703758,"Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Menara Orkid, Sentul","For Sale: RM 260,000",Freehold,Apartment,838 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 310.26 psf),"<span class=""view-count"">1012</span>",3.1811058202,101.69623911379999,"Jalan 3/48A, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan"
"Lakeville Residence, Jalan Ipoh","Auction 
            @ RM 435,000",Freehold,Condominium,"1,209 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 359.8 psf),"<span class=""view-count"">360</span>",3.2097822585,101.66788816450001,"Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Kuala Lumpur, Wilayah Persekutuan"
"Anjali @ North Kiara, Segambut","For Sale: RM 780,000",Freehold,Condominium,"1,319 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 591.36 psf),"<span class=""view-count"">521</span>",3.1832482788,101.6524815559,"Jalan 3/61, Bukit Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Daya, Kepong","Auction 
            @ RM 141,600",Freehold,Apartment,979 SQ. FT,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 144.64 psf),"<span class=""view-count"">398</span>",3.2234721088,101.6349506378,"Off Jalan Ehsan Utama, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Medan Putra, Bandar Menjalara","For Sale: RM 330,000",Freehold,Condominium,981 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 336.39 psf),"<span class=""view-count"">425</span>",3.1911432002999995,101.6240394115,"Jalan Medan Putra 6, Bandar Sri Menjalara, 52200 Kuala Lumpur Wilayah Persekutuan"
"Novum, Bangsar South","Auction 
            @ RM 784,000",Freehold,Serviced Residence,"1,117 SQ. FT",Unfurnished,0  Bedrooms,0  Bathrooms,(RM 701.88 psf),"<span class=""view-count"">207</span>",3.1139053613,101.6668903828,"Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Wangsa 118, Wangsa Maju","For Sale: RM 850,000",Freehold,Office,"1,237 SQ. FT",Unfurnished,N / A,N / A,(RM 687.15 psf),"<span class=""view-count"">498</span>",3.1971045222,101.7400744557,"Block 3D, Jalan Wangsa Delima 10, 53300 Wangsa Maju, Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur","For Sale: RM 1,500,000",Freehold,Bungalow,"3,000 SQ. FT",Semi Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 500.0 psf),"<span class=""view-count"">766</span>",3.216745,101.74824699999999,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Tasik Heights Apartment, Bandar Tasik Selatan","For Sale: RM 290,000",Freehold,Apartment,854 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 339.58 psf),"<span class=""view-count"">432</span>",3.075487863,101.7193114758,"Jalan Liku Tasik Selatan 21/146, Bandar Tasik Selatan, 57000 Cheras, Wilayah Persekutuan"
"Taman Connaught, Cheras","For Sale: RM 529,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 384.45 psf),"<span class=""view-count"">360</span>",3.080695,101.735501,"Taman Connaught, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Medan Putra, Bandar Menjalara","For Sale: RM 250,000",Freehold,Condominium,828 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 301.93 psf),"<span class=""view-count"">420</span>",3.1911432002999995,101.6240394115,"Jalan Medan Putra 6, Bandar Sri Menjalara, 52200 Kuala Lumpur Wilayah Persekutuan"
"Precinct 16, Putrajaya","For Sale: RM 430,000",Freehold,Townhouse,"1,741 SQ. FT",Unfurnished,3  Bedrooms,3  Bathrooms,(RM 246.98 psf),"<span class=""view-count"">440</span>",2.9319832999,101.7028641701,"Precinct 16, 62150 Putrajaya, Wilayah Persekutuan"
"Segar Courts, Cheras","For Sale: RM 488,000",Freehold,Apartment,596 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 818.79 psf),"<span class=""view-count"">1212</span>",3.0906793324,101.7438697815,"No. 9, Jalan Manis 1, Taman Segar, 56100, Wilayah Persekutuan"
"Taman Mutiara Timur, Cheras","For Sale: RM 485,000",Freehold,Apartment,762 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 636.48 psf),"<span class=""view-count"">1154</span>",3.0930683801,101.7410051823,
"BloomsVale, Old Klang Road","For Sale: RM 530,000",Freehold,Condominium,"1,215 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 436.21 psf),"<span class=""view-count"">1083</span>",3.075294,101.6607263,"No 137, Jalan Puchong, 58200 Kuala Lumpur"
"Jalan Berangan, Bukit Bintang","For Sale: RM 7,500,000",Freehold,Shop,"3,000 SQ. FT",Semi Furnished,N / A,N / A,(RM 2500.0 psf),"<span class=""view-count"">157</span>",3.1477578798000003,101.709151268,
"Sentrio Suites, Desa Pandan","For Sale: RM 680,000",Freehold,Apartment,950 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 715.79 psf),"<span class=""view-count"">419</span>",3.1479614200999997,101.7372822762,"Jalan 1/76C, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Berangan, Bukit Bintang","For Sale: RM 11,000,000",Freehold,Shop,"7,500 SQ. FT",Semi Furnished,30  Bedrooms,0  Bathrooms,(RM 1466.67 psf),"<span class=""view-count"">157</span>",3.1477578798000003,101.709151268,
"Nidoz Residences, Desa Petaling","For Sale: RM 650,000",Freehold,Condominium,"1,219 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 533.22 psf),"<span class=""view-count"">417</span>",3.0858155145999997,101.69973134989999,"Jalan 38, Kampung Baru Salak Selatan, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Sunway Avila Residences, Wangsa Maju","For Sale: RM 637,000",Freehold,Condominium,907 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 702.32 psf),"<span class=""view-count"">784</span>",3.1927241000000004,101.735587,
"Taman OUG, Old Klang Road","For Sale: RM 860,000",Freehold,Terrace,"2,400 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 358.33 psf),"<span class=""view-count"">597</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Saujana Aster, Putrajaya","For Sale: RM 425,000",Freehold,Condominium,"1,050 SQ. FT",Semi Furnished,4  Bedrooms,2  Bathrooms,(RM 404.76 psf),"<span class=""view-count"">882</span>",2.956198466,101.67374610899999,"Jalan P11h/1, Precinct 11, 62300 Putrajaya"
"The Rosewoodz Residences, Bukit Jalil","For Sale: RM 533,541",Freehold,Condominium,771 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 692.01 psf),"<span class=""view-count"">913</span>",3.0621101000000004,101.6615753,
"Taman Midah, Cheras","For Sale: RM 7,500,000",Freehold,Shop,"6,400 SQ. FT",Unfurnished,N / A,N / A,(RM 1171.88 psf),"<span class=""view-count"">504</span>",3.0970215458999997,101.7290639877,"Taman Midah, 56000 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Fraser Business Park, Sungai Besi","For Sale: RM 11,000,000",Freehold,Shop,"14,692 SQ. FT",Unfurnished,N / A,N / A,(RM 748.71 psf),"<span class=""view-count"">340</span>",3.1288605961,101.7142635584,"Jalan Metro Pudu, Off Jalan Loke Yew, 55200 Kuala Lumpur, Wilayah Persekutuan"
"The Fennel, Sentul","For Sale: RM 775,000",Freehold,Condominium,"1,237 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 626.52 psf),"<span class=""view-count"">346</span>",3.1828090752,101.6931009293,"Jalan Enam, 51100 Sentul, Kuala Lumpur, Wilayah Persekutuan"
"10 Mont Kiara, Mont Kiara","For Sale: RM 3,500,000",Freehold,Condominium,"3,668 SQ. FT",Semi Furnished,4  Bedrooms,5  Bathrooms,(RM 954.2 psf),"<span class=""view-count"">402</span>",3.169997,101.65591500000001,"Jalan Kiara 1, Mont Kiara, Kuala Lumpur"
"Fadason Villa, Jinjang","For Sale: RM 950,000",Freehold,Terrace,"2,200 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 431.82 psf),"<span class=""view-count"">401</span>",3.2164076,101.6529885,
"Amandari, Segambut","For Sale: RM 600,000",Freehold,Condominium,"1,600 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 375.0 psf),"<span class=""view-count"">373</span>",3.1835375104000003,101.64707958700001,"Jalan 30/38A, Taman Bukit Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Segambut, Segambut","For Sale: RM 780,000",Freehold,Terrace,"1,470 SQ. FT",Semi Furnished,5  Bedrooms,3  Bathrooms,(RM 530.61 psf),"<span class=""view-count"">386</span>",3.1987059855,101.65657997129999,"Taman Sri Segambut, 52000 Kuala Lumpur, Wilayah Persekutuan"
